momentum_lbw,momentum_th,SSO_smoothing_factor,volume_trigger_duration,volume_power,sharpe,returns
9,0.33,2,1,1,0.054888889,0.111222222
9,0.33,2,1,2,0.123888889,0.127296296
9,0.33,2,1,3,0.140555556,0.109888889
9,0.33,2,1,4,0.040851852,0.056703704
9,0.33,2,1,5,-0.05762963,0.011333333
9,0.33,2,9,1,0.129888889,0.192481481
9,0.33,2,9,2,0.077407407,0.108148148
9,0.33,2,9,3,0.119185185,0.130333333
9,0.33,2,9,4,0.037185185,0.060851852
9,0.33,2,9,5,-0.023185185,0.028148148
9,0.33,2,17,1,0.183777778,0.189333333
9,0.33,2,17,2,0.118407407,0.094740741
9,0.33,2,17,3,0.09337037,0.067703704
9,0.33,2,17,4,0.038481481,0.014037037
9,0.33,2,17,5,-0.016851852,-0.013148148
9,0.33,2,25,1,0.221444444,0.22737037
9,0.33,2,25,2,0.140888889,0.131703704
9,0.33,2,25,3,0.142259259,0.121111111
9,0.33,2,25,4,0.084148148,0.066666667
9,0.33,2,25,5,0.068481481,0.051925926
9,0.33,3,1,1,-0.050703704,0.01762963
9,0.33,3,1,2,-0.002222222,0.038962963
9,0.33,3,1,3,0.055814815,0.062740741
9,0.33,3,1,4,-0.005666667,0.029
9,0.33,3,1,5,-0.068222222,0.008148148
9,0.33,3,9,1,-0.06237037,0.012407407
9,0.33,3,9,2,-0.085740741,-0.023148148
9,0.33,3,9,3,-0.040222222,0.019148148
9,0.33,3,9,4,-0.066814815,0.007814815
9,0.33,3,9,5,-0.109592593,-0.00337037
9,0.33,3,17,1,-0.021444444,0.033814815
9,0.33,3,17,2,-0.084444444,-0.060333333
9,0.33,3,17,3,-0.055592593,-0.033851852
9,0.33,3,17,4,-0.073777778,-0.05337037
9,0.33,3,17,5,-0.114814815,-0.06
9,0.33,3,25,1,0.000888889,0.051703704
9,0.33,3,25,2,-0.048,-0.022777778
9,0.33,3,25,3,-0.001962963,0.001259259
9,0.33,3,25,4,-0.024814815,-0.009777778
9,0.33,3,25,5,-0.025666667,-0.01562963
9,0.33,4,1,1,-0.127962963,-0.049185185
9,0.33,4,1,2,-0.09362963,-0.029925926
9,0.33,4,1,3,-0.013814815,0.010740741
9,0.33,4,1,4,-0.06837037,-0.010481481
9,0.33,4,1,5,-0.136074074,-0.027222222
9,0.33,4,9,1,-0.237888889,-0.152814815
9,0.33,4,9,2,-0.223,-0.161888889
9,0.33,4,9,3,-0.149,-0.098148148
9,0.33,4,9,4,-0.150037037,-0.078296296
9,0.33,4,9,5,-0.200814815,-0.077111111
9,0.33,4,17,1,-0.234740741,-0.119888889
9,0.33,4,17,2,-0.292703704,-0.20237037
9,0.33,4,17,3,-0.211,-0.152740741
9,0.33,4,17,4,-0.191925926,-0.13562963
9,0.33,4,17,5,-0.21837037,-0.12937037
9,0.33,4,25,1,-0.205777778,-0.095592593
9,0.33,4,25,2,-0.260555556,-0.180333333
9,0.33,4,25,3,-0.158777778,-0.135407407
9,0.33,4,25,4,-0.16737037,-0.12737037
9,0.33,4,25,5,-0.144296296,-0.106148148
9,0.4,1,1,1,0.369037037,0.504185185
9,0.4,1,1,2,0.374407407,0.370037037
9,0.4,1,1,3,0.329555556,0.271851852
9,0.4,1,1,4,0.175,0.172555556
9,0.4,1,1,5,0.064777778,0.109037037
9,0.4,1,9,1,0.587185185,0.678074074
9,0.4,1,9,2,0.457592593,0.48637037
9,0.4,1,9,3,0.388777778,0.373888889
9,0.4,1,9,4,0.270555556,0.255962963
9,0.4,1,9,5,0.146666667,0.171185185
9,0.4,1,17,1,0.724962963,0.691333333
9,0.4,1,17,2,0.611185185,0.523703704
9,0.4,1,17,3,0.426518519,0.382592593
9,0.4,1,17,4,0.370777778,0.279740741
9,0.4,1,17,5,0.200555556,0.176962963
9,0.4,1,25,1,0.775555556,0.729296296
9,0.4,1,25,2,0.623888889,0.570333333
9,0.4,1,25,3,0.476037037,0.462148148
9,0.4,1,25,4,0.380481481,0.345777778
9,0.4,1,25,5,0.275962963,0.255296296
9,0.4,2,1,1,-0.037222222,-0.008851852
9,0.4,2,1,2,0.025407407,0.067555556
9,0.4,2,1,3,0.073185185,0.088444444
9,0.4,2,1,4,0.007481481,0.043518519
9,0.4,2,1,5,-0.068481481,0.013111111
9,0.4,2,9,1,-0.148074074,-0.067814815
9,0.4,2,9,2,-0.117296296,-0.046851852
9,0.4,2,9,3,-0.036703704,0.030444444
9,0.4,2,9,4,-0.078518519,-0.005666667
9,0.4,2,9,5,-0.111962963,-0.010185185
9,0.4,2,17,1,-0.13662963,-0.098148148
9,0.4,2,17,2,-0.147740741,-0.131074074
9,0.4,2,17,3,-0.116148148,-0.086
9,0.4,2,17,4,-0.127777778,-0.100111111
9,0.4,2,17,5,-0.133259259,-0.080592593
9,0.4,2,25,1,-0.112296296,-0.077888889
9,0.4,2,25,2,-0.144148148,-0.140296296
9,0.4,2,25,3,-0.098148148,-0.107592593
9,0.4,2,25,4,-0.102185185,-0.097592593
9,0.4,2,25,5,-0.063222222,-0.053407407
9,0.4,3,1,1,-0.149851852,-0.103777778
9,0.4,3,1,2,-0.093518519,-0.040962963
9,0.4,3,1,3,-0.034,0.000555556
9,0.4,3,1,4,-0.057518519,-0.009111111
9,0.4,3,1,5,-0.120111111,-0.032148148
9,0.4,3,9,1,-0.289740741,-0.202074074
9,0.4,3,9,2,-0.258518519,-0.189703704
9,0.4,3,9,3,-0.169481481,-0.095111111
9,0.4,3,9,4,-0.159777778,-0.070592593
9,0.4,3,9,5,-0.17437037,-0.057481481
9,0.4,3,17,1,-0.328185185,-0.203703704
9,0.4,3,17,2,-0.336888889,-0.249814815
9,0.4,3,17,3,-0.248851852,-0.181074074
9,0.4,3,17,4,-0.225851852,-0.151962963
9,0.4,3,17,5,-0.224444444,-0.124666667
9,0.4,3,25,1,-0.310740741,-0.191259259
9,0.4,3,25,2,-0.317444444,-0.243481481
9,0.4,3,25,3,-0.21662963,-0.191777778
9,0.4,3,25,4,-0.208592593,-0.159
9,0.4,3,25,5,-0.156592593,-0.107148148
9,0.4,4,1,1,-0.180814815,-0.115
9,0.4,4,1,2,-0.129814815,-0.07362963
9,0.4,4,1,3,-0.038925926,-0.003925926
9,0.4,4,1,4,-0.091888889,-0.017074074
9,0.4,4,1,5,-0.131740741,-0.02462963
9,0.4,4,9,1,-0.351925926,-0.28137037
9,0.4,4,9,2,-0.275148148,-0.228851852
9,0.4,4,9,3,-0.188740741,-0.125074074
9,0.4,4,9,4,-0.191407407,-0.098407407
9,0.4,4,9,5,-0.190148148,-0.069888889
9,0.4,4,17,1,-0.41062963,-0.294
9,0.4,4,17,2,-0.399962963,-0.324407407
9,0.4,4,17,3,-0.296,-0.230740741
9,0.4,4,17,4,-0.249925926,-0.179962963
9,0.4,4,17,5,-0.246148148,-0.141333333
9,0.4,4,25,1,-0.398074074,-0.282851852
9,0.4,4,25,2,-0.397592593,-0.332555556
9,0.4,4,25,3,-0.276444444,-0.253888889
9,0.4,4,25,4,-0.238777778,-0.192444444
9,0.4,4,25,5,-0.181555556,-0.131740741
11,0.05,1,1,1,0.220259259,0.108
11,0.05,1,1,2,0.21637037,0.096074074
11,0.05,1,1,3,0.228074074,0.077037037
11,0.05,1,1,4,0.114296296,0.047407407
11,0.05,1,1,5,0.098222222,0.037925926
11,0.05,1,9,1,0.35362963,0.198851852
11,0.05,1,9,2,0.347555556,0.17537037
11,0.05,1,9,3,0.282777778,0.116074074
11,0.05,1,9,4,0.191037037,0.076444444
11,0.05,1,9,5,0.115555556,0.047777778
11,0.05,1,17,1,0.469518519,0.20762963
11,0.05,1,17,2,0.442481481,0.181481481
11,0.05,1,17,3,0.338555556,0.118222222
11,0.05,1,17,4,0.216888889,0.072925926
11,0.05,1,17,5,0.117222222,0.034185185
11,0.05,1,25,1,0.477037037,0.205962963
11,0.05,1,25,2,0.383962963,0.172777778
11,0.05,1,25,3,0.350148148,0.139851852
11,0.05,1,25,4,0.291592593,0.099296296
11,0.05,1,25,5,0.158222222,0.050333333
11,0.05,2,1,1,0.019666667,0.01837037
11,0.05,2,1,2,0.066,0.033407407
11,0.05,2,1,3,0.074185185,0.033111111
11,0.05,2,1,4,0.034740741,0.024
11,0.05,2,1,5,0.072888889,0.022222222
11,0.05,2,9,1,0.002259259,0.000888889
11,0.05,2,9,2,0.067703704,0.019703704
11,0.05,2,9,3,0.076333333,0.024925926
11,0.05,2,9,4,0.023,0.01437037
11,0.05,2,9,5,0.016222222,0.009925926
11,0.05,2,17,1,-0.024777778,-0.009407407
11,0.05,2,17,2,0.039962963,0.001851852
11,0.05,2,17,3,0.054851852,0.01262963
11,0.05,2,17,4,0.013555556,0.001481481
11,0.05,2,17,5,-0.016407407,-0.006333333
11,0.05,2,25,1,-0.02162963,-0.009703704
11,0.05,2,25,2,-0.017444444,-0.011962963
11,0.05,2,25,3,0.062666667,0.008444444
11,0.05,2,25,4,0.047962963,0.004185185
11,0.05,2,25,5,0.017333333,-0.004037037
11,0.05,3,1,1,-0.020740741,0.004962963
11,0.05,3,1,2,-0.062222222,0.008666667
11,0.05,3,1,3,-0.055407407,0.009111111
11,0.05,3,1,4,-0.000259259,0.012740741
11,0.05,3,1,5,0.003,0.011814815
11,0.05,3,9,1,-0.03562963,-0.005888889
11,0.05,3,9,2,0.042777778,0.010259259
11,0.05,3,9,3,-0.053111111,0.00462963
11,0.05,3,9,4,-0.043296296,0.005444444
11,0.05,3,9,5,-0.059777778,-0.000185185
11,0.05,3,17,1,-0.092111111,-0.009666667
11,0.05,3,17,2,-0.002666667,0.000703704
11,0.05,3,17,3,-0.017333333,0.007111111
11,0.05,3,17,4,-0.009185185,0.009925926
11,0.05,3,17,5,-0.027481481,0.005333333
11,0.05,3,25,1,-0.072518519,-0.008333333
11,0.05,3,25,2,-0.059925926,-0.009814815
11,0.05,3,25,3,-0.002074074,-0.001407407
11,0.05,3,25,4,0.010962963,0.009481481
11,0.05,3,25,5,-0.027592593,0.004518519
11,0.05,4,1,1,-0.143037037,-0.004185185
11,0.05,4,1,2,-0.041666667,0.008
11,0.05,4,1,3,-0.023074074,0.011888889
11,0.05,4,1,4,0.007111111,0.010925926
11,0.05,4,1,5,0.010296296,0.00962963
11,0.05,4,9,1,-0.010407407,0.007407407
11,0.05,4,9,2,0.021740741,0.011962963
11,0.05,4,9,3,0.016333333,0.010962963
11,0.05,4,9,4,0.009777778,0.007814815
11,0.05,4,9,5,-0.002555556,0.00437037
11,0.05,4,17,1,-0.047888889,0.004925926
11,0.05,4,17,2,0.020962963,0.011
11,0.05,4,17,3,0.048666667,0.015407407
11,0.05,4,17,4,0.026592593,0.009407407
11,0.05,4,17,5,-0.000259259,0.006555556
11,0.05,4,25,1,-0.061333333,0.00162963
11,0.05,4,25,2,-0.044703704,0.004925926
11,0.05,4,25,3,0.028333333,0.015074074
11,0.05,4,25,4,0.056296296,0.014777778
11,0.05,4,25,5,0.027851852,0.013296296
11,0.12,1,1,1,0.55537037,0.391703704
11,0.12,1,1,2,0.374925926,0.235666667
11,0.12,1,1,3,0.361666667,0.176740741
11,0.12,1,1,4,0.229037037,0.118666667
11,0.12,1,1,5,0.178814815,0.088777778
11,0.12,1,9,1,0.893444444,0.582814815
11,0.12,1,9,2,0.715333333,0.459851852
11,0.12,1,9,3,0.584296296,0.305666667
11,0.12,1,9,4,0.409962963,0.207111111
11,0.12,1,9,5,0.289962963,0.136703704
11,0.12,1,17,1,1.198703704,0.643592593
11,0.12,1,17,2,1.045111111,0.553740741
11,0.12,1,17,3,0.754888889,0.373777778
11,0.12,1,17,4,0.591296296,0.257703704
11,0.12,1,17,5,0.402185185,0.167851852
11,0.12,1,25,1,1.240111111,0.662407407
11,0.12,1,25,2,1.027592593,0.587777778
11,0.12,1,25,3,0.812740741,0.457296296
11,0.12,1,25,4,0.663777778,0.336296296
11,0.12,1,25,5,0.476259259,0.232481481
11,0.12,2,1,1,0.205148148,0.149925926
11,0.12,2,1,2,0.196481481,0.126222222
11,0.12,2,1,3,0.179,0.108481481
11,0.12,2,1,4,0.11137037,0.060777778
11,0.12,2,1,5,0.050074074,0.04237037
11,0.12,2,9,1,0.331111111,0.212074074
11,0.12,2,9,2,0.292111111,0.200037037
11,0.12,2,9,3,0.232518519,0.137925926
11,0.12,2,9,4,0.142444444,0.095296296
11,0.12,2,9,5,0.038851852,0.054814815
11,0.12,2,17,1,0.428074074,0.229777778
11,0.12,2,17,2,0.405888889,0.216851852
11,0.12,2,17,3,0.305888889,0.161074074
11,0.12,2,17,4,0.251592593,0.120518519
11,0.12,2,17,5,0.124962963,0.073
11,0.12,2,25,1,0.477037037,0.248666667
11,0.12,2,25,2,0.373259259,0.211555556
11,0.12,2,25,3,0.346222222,0.187074074
11,0.12,2,25,4,0.292851852,0.149814815
11,0.12,2,25,5,0.18937037,0.100222222
11,0.12,3,1,1,0.042111111,0.046037037
11,0.12,3,1,2,0.106148148,0.060962963
11,0.12,3,1,3,0.104777778,0.062111111
11,0.12,3,1,4,0.095037037,0.037111111
11,0.12,3,1,5,0.020296296,0.018444444
11,0.12,3,9,1,0.120111111,0.087777778
11,0.12,3,9,2,0.190148148,0.122814815
11,0.12,3,9,3,0.165296296,0.086222222
11,0.12,3,9,4,0.12137037,0.055148148
11,0.12,3,9,5,0.008074074,0.011222222
11,0.12,3,17,1,0.143925926,0.082333333
11,0.12,3,17,2,0.224777778,0.108407407
11,0.12,3,17,3,0.22,0.105333333
11,0.12,3,17,4,0.222851852,0.078555556
11,0.12,3,17,5,0.093592593,0.034777778
11,0.12,3,25,1,0.202666667,0.103444444
11,0.12,3,25,2,0.158555556,0.091444444
11,0.12,3,25,3,0.153111111,0.085074074
11,0.12,3,25,4,0.243444444,0.098555556
11,0.12,3,25,5,0.148444444,0.058481481
11,0.12,4,1,1,-0.038555556,0.018555556
11,0.12,4,1,2,0.037777778,0.03662963
11,0.12,4,1,3,0.036740741,0.032703704
11,0.12,4,1,4,0.01837037,0.02362963
11,0.12,4,1,5,-0.057333333,0.001888889
11,0.12,4,9,1,0.040851852,0.043851852
11,0.12,4,9,2,0.109222222,0.079407407
11,0.12,4,9,3,0.103444444,0.058740741
11,0.12,4,9,4,0.080111111,0.046296296
11,0.12,4,9,5,-0.024740741,0.009592593
11,0.12,4,17,1,0.021481481,0.031444444
11,0.12,4,17,2,0.089296296,0.059518519
11,0.12,4,17,3,0.137518519,0.068703704
11,0.12,4,17,4,0.124222222,0.046777778
11,0.12,4,17,5,0.005074074,0.009962963
11,0.12,4,25,1,0.07262963,0.047407407
11,0.12,4,25,2,0.021592593,0.041925926
11,0.12,4,25,3,0.065555556,0.049851852
11,0.12,4,25,4,0.146962963,0.06437037
11,0.12,4,25,5,0.066666667,0.032777778
11,0.19,1,1,1,0.575407407,0.494925926
11,0.19,1,1,2,0.481777778,0.328703704
11,0.19,1,1,3,0.433407407,0.240185185
11,0.19,1,1,4,0.270555556,0.147407407
11,0.19,1,1,5,0.155962963,0.096518519
11,0.19,1,9,1,0.977259259,0.739703704
11,0.19,1,9,2,0.847296296,0.598925926
11,0.19,1,9,3,0.686592593,0.408666667
11,0.19,1,9,4,0.474777778,0.273851852
11,0.19,1,9,5,0.315666667,0.17737037
11,0.19,1,17,1,1.267555556,0.802962963
11,0.19,1,17,2,1.152555556,0.688592593
11,0.19,1,17,3,0.851444444,0.483888889
11,0.19,1,17,4,0.649888889,0.326666667
11,0.19,1,17,5,0.426814815,0.20762963
11,0.19,1,25,1,1.333444444,0.847111111
11,0.19,1,25,2,1.100962963,0.742777778
11,0.19,1,25,3,0.836518519,0.572925926
11,0.19,1,25,4,0.675851852,0.426666667
11,0.19,1,25,5,0.498740741,0.300259259
11,0.19,2,1,1,0.145,0.17037037
11,0.19,2,1,2,0.216703704,0.167333333
11,0.19,2,1,3,0.194666667,0.122555556
11,0.19,2,1,4,0.114518519,0.064592593
11,0.19,2,1,5,0.023185185,0.03237037
11,0.19,2,9,1,0.26362963,0.232592593
11,0.19,2,9,2,0.248925926,0.230185185
11,0.19,2,9,3,0.226481481,0.182888889
11,0.19,2,9,4,0.147703704,0.107851852
11,0.19,2,9,5,0.009518519,0.042962963
11,0.19,2,17,1,0.36,0.253407407
11,0.19,2,17,2,0.306111111,0.207703704
11,0.19,2,17,3,0.22537037,0.147777778
11,0.19,2,17,4,0.208296296,0.111592593
11,0.19,2,17,5,0.088037037,0.050925926
11,0.19,2,25,1,0.419592593,0.282888889
11,0.19,2,25,2,0.307481481,0.242666667
11,0.19,2,25,3,0.273111111,0.199555556
11,0.19,2,25,4,0.227185185,0.159259259
11,0.19,2,25,5,0.15962963,0.103481481
11,0.19,3,1,1,0.022555556,0.056703704
11,0.19,3,1,2,0.081481481,0.095185185
11,0.19,3,1,3,0.127,0.082407407
11,0.19,3,1,4,0.063185185,0.046259259
11,0.19,3,1,5,-0.012481481,0.017037037
11,0.19,3,9,1,0.037666667,0.056518519
11,0.19,3,9,2,0.066777778,0.102407407
11,0.19,3,9,3,0.076962963,0.07962963
11,0.19,3,9,4,0.023740741,0.048555556
11,0.19,3,9,5,-0.094444444,-0.005481481
11,0.19,3,17,1,0.076296296,0.070962963
11,0.19,3,17,2,0.07762963,0.086666667
11,0.19,3,17,3,0.051592593,0.059296296
11,0.19,3,17,4,0.034407407,0.035592593
11,0.19,3,17,5,-0.057888889,-0.011814815
11,0.19,3,25,1,0.132111111,0.093
11,0.19,3,25,2,0.071333333,0.083
11,0.19,3,25,3,0.061074074,0.064148148
11,0.19,3,25,4,0.05562963,0.051333333
11,0.19,3,25,5,0.013444444,0.016037037
11,0.19,4,1,1,-0.032814815,0.004185185
11,0.19,4,1,2,0.042296296,0.058481481
11,0.19,4,1,3,0.097037037,0.069592593
11,0.19,4,1,4,0.02662963,0.038740741
11,0.19,4,1,5,-0.053481481,0.009703704
11,0.19,4,9,1,-0.039666667,0.009592593
11,0.19,4,9,2,-0.005518519,0.048851852
11,0.19,4,9,3,0.030296296,0.047740741
11,0.19,4,9,4,-0.002703704,0.031703704
11,0.19,4,9,5,-0.109925926,-0.016592593
11,0.19,4,17,1,-0.06,0.001037037
11,0.19,4,17,2,-0.05137037,0.02462963
11,0.19,4,17,3,-0.006148148,0.027777778
11,0.19,4,17,4,-0.011555556,0.017444444
11,0.19,4,17,5,-0.096,-0.02362963
11,0.19,4,25,1,-0.006962963,0.027666667
11,0.19,4,25,2,-0.058962963,0.013111111
11,0.19,4,25,3,-0.041814815,0.00637037
11,0.19,4,25,4,0.021444444,0.034555556
11,0.19,4,25,5,-0.026037037,0.000407407
11,0.26,1,1,1,0.474777778,0.494444444
11,0.26,1,1,2,0.430851852,0.356
11,0.26,1,1,3,0.366444444,0.249333333
11,0.26,1,1,4,0.22137037,0.159666667
11,0.26,1,1,5,0.110888889,0.10862963
11,0.26,1,9,1,0.845222222,0.730259259
11,0.26,1,9,2,0.687851852,0.581
11,0.26,1,9,3,0.538851852,0.40837037
11,0.26,1,9,4,0.361518519,0.268444444
11,0.26,1,9,5,0.223962963,0.182333333
11,0.26,1,17,1,1.097296296,0.78262963
11,0.26,1,17,2,0.93862963,0.66062963
11,0.26,1,17,3,0.671925926,0.457148148
11,0.26,1,17,4,0.521703704,0.311481481
11,0.26,1,17,5,0.310925926,0.191222222
11,0.26,1,25,1,1.168962963,0.833592593
11,0.26,1,25,2,0.969777778,0.748407407
11,0.26,1,25,3,0.733444444,0.569407407
11,0.26,1,25,4,0.579925926,0.414074074
11,0.26,1,25,5,0.421888889,0.296814815
11,0.26,2,1,1,0.101,0.115777778
11,0.26,2,1,2,0.156703704,0.150407407
11,0.26,2,1,3,0.151222222,0.108185185
11,0.26,2,1,4,0.070740741,0.063148148
11,0.26,2,1,5,-0.006740741,0.039814815
11,0.26,2,9,1,0.212185185,0.214481481
11,0.26,2,9,2,0.17562963,0.188
11,0.26,2,9,3,0.158111111,0.153777778
11,0.26,2,9,4,0.066851852,0.083148148
11,0.26,2,9,5,-0.012074074,0.051925926
11,0.26,2,17,1,0.340481481,0.232481481
11,0.26,2,17,2,0.25337037,0.18437037
11,0.26,2,17,3,0.17237037,0.118888889
11,0.26,2,17,4,0.115740741,0.059185185
11,0.26,2,17,5,0.016962963,0.015888889
11,0.26,2,25,1,0.386222222,0.261888889
11,0.26,2,25,2,0.304444444,0.245518519
11,0.26,2,25,3,0.253555556,0.196296296
11,0.26,2,25,4,0.168148148,0.113592593
11,0.26,2,25,5,0.126259259,0.081333333
11,0.26,3,1,1,-0.013407407,0.013148148
11,0.26,3,1,2,0.004333333,0.03137037
11,0.26,3,1,3,0.044333333,0.044925926
11,0.26,3,1,4,-0.023296296,0.016592593
11,0.26,3,1,5,-0.094814815,-0.003592593
11,0.26,3,9,1,-0.047444444,-0.021777778
11,0.26,3,9,2,-0.049555556,0.003111111
11,0.26,3,9,3,-0.000814815,0.03337037
11,0.26,3,9,4,-0.062703704,0.005555556
11,0.26,3,9,5,-0.140074074,-0.017592593
11,0.26,3,17,1,-0.027703704,-0.017592593
11,0.26,3,17,2,-0.06162963,-0.043148148
11,0.26,3,17,3,-0.021296296,-0.028777778
11,0.26,3,17,4,-0.042111111,-0.043962963
11,0.26,3,17,5,-0.115888889,-0.074333333
11,0.26,3,25,1,0.030074074,0.019074074
11,0.26,3,25,2,-0.025222222,0.002481481
11,0.26,3,25,3,0.029481481,0.017740741
11,0.26,3,25,4,0.011740741,-0.001814815
11,0.26,3,25,5,-0.004518519,-0.010555556
11,0.26,4,1,1,-0.084555556,-0.029925926
11,0.26,4,1,2,-0.020333333,0.044814815
11,0.26,4,1,3,0.044814815,0.062666667
11,0.26,4,1,4,-0.041259259,0.011925926
11,0.26,4,1,5,-0.103666667,-0.003555556
11,0.26,4,9,1,-0.154481481,-0.08337037
11,0.26,4,9,2,-0.110148148,-0.028481481
11,0.26,4,9,3,-0.034703704,0.020296296
11,0.26,4,9,4,-0.098962963,-0.016740741
11,0.26,4,9,5,-0.183037037,-0.046925926
11,0.26,4,17,1,-0.158888889,-0.072666667
11,0.26,4,17,2,-0.197148148,-0.06362963
11,0.26,4,17,3,-0.117444444,-0.038888889
11,0.26,4,17,4,-0.131925926,-0.044777778
11,0.26,4,17,5,-0.180111111,-0.062111111
11,0.26,4,25,1,-0.101111111,-0.034962963
11,0.26,4,25,2,-0.154962963,-0.043111111
11,0.26,4,25,3,-0.074259259,-0.015444444
11,0.26,4,25,4,-0.072666667,-0.006666667
11,0.26,4,25,5,-0.076444444,-0.020222222
11,0.33,1,1,1,0.419259259,0.491407407
11,0.33,1,1,2,0.379592593,0.368925926
11,0.33,1,1,3,0.308888889,0.255444444
11,0.33,1,1,4,0.175666667,0.168444444
11,0.33,1,1,5,0.066444444,0.108
11,0.33,1,9,1,0.726777778,0.699703704
11,0.33,1,9,2,0.591333333,0.569148148
11,0.33,1,9,3,0.461777778,0.420074074
11,0.33,1,9,4,0.296703704,0.277444444
11,0.33,1,9,5,0.161481481,0.186925926
11,0.33,1,17,1,0.960888889,0.739851852
11,0.33,1,17,2,0.808444444,0.628333333
11,0.33,1,17,3,0.549037037,0.439851852
11,0.33,1,17,4,0.42837037,0.310518519
11,0.33,1,17,5,0.22762963,0.188037037
11,0.33,1,25,1,1.031888889,0.794185185
11,0.33,1,25,2,0.859666667,0.724185185
11,0.33,1,25,3,0.619444444,0.550037037
11,0.33,1,25,4,0.498148148,0.410111111
11,0.33,1,25,5,0.357962963,0.296925926
11,0.33,2,1,1,0.006962963,0.040444444
11,0.33,2,1,2,0.062925926,0.083185185
11,0.33,2,1,3,0.088777778,0.092185185
11,0.33,2,1,4,0.016111111,0.048407407
11,0.33,2,1,5,-0.073296296,0.00862963
11,0.33,2,9,1,0.030222222,0.052481481
11,0.33,2,9,2,0.026259259,0.052296296
11,0.33,2,9,3,0.063555556,0.094148148
11,0.33,2,9,4,0.002185185,0.044592593
11,0.33,2,9,5,-0.065888889,0.015222222
11,0.33,2,17,1,0.08162963,0.058777778
11,0.33,2,17,2,0.032074074,0.020888889
11,0.33,2,17,3,0.024185185,0.01662963
11,0.33,2,17,4,-0.01962963,-0.024518519
11,0.33,2,17,5,-0.082333333,-0.058481481
11,0.33,2,25,1,0.122296296,0.093444444
11,0.33,2,25,2,0.073407407,0.066814815
11,0.33,2,25,3,0.080962963,0.057148148
11,0.33,2,25,4,0.053148148,0.034777778
11,0.33,2,25,5,0.029407407,0.013333333
11,0.33,3,1,1,-0.102592593,-0.076925926
11,0.33,3,1,2,-0.027925926,0.01737037
11,0.33,3,1,3,0.024518519,0.05062963
11,0.33,3,1,4,-0.040592593,0.016
11,0.33,3,1,5,-0.092222222,-0.001888889
11,0.33,3,9,1,-0.190074074,-0.139185185
11,0.33,3,9,2,-0.13737037,-0.072222222
11,0.33,3,9,3,-0.093592593,-0.023222222
11,0.33,3,9,4,-0.104185185,-0.017148148
11,0.33,3,9,5,-0.136481481,-0.015740741
11,0.33,3,17,1,-0.177037037,-0.134185185
11,0.33,3,17,2,-0.215185185,-0.16062963
11,0.33,3,17,3,-0.152851852,-0.114703704
11,0.33,3,17,4,-0.152703704,-0.109703704
11,0.33,3,17,5,-0.176185185,-0.112185185
11,0.33,3,25,1,-0.153111111,-0.116074074
11,0.33,3,25,2,-0.169296296,-0.119740741
11,0.33,3,25,3,-0.094666667,-0.090148148
11,0.33,3,25,4,-0.110555556,-0.083444444
11,0.33,3,25,5,-0.105222222,-0.08362963
11,0.33,4,1,1,-0.153925926,-0.123407407
11,0.33,4,1,2,-0.085185185,-0.028703704
11,0.33,4,1,3,-0.004851852,0.025703704
11,0.33,4,1,4,-0.083111111,-0.018740741
11,0.33,4,1,5,-0.126111111,-0.023962963
11,0.33,4,9,1,-0.331185185,-0.282814815
11,0.33,4,9,2,-0.211111111,-0.165740741
11,0.33,4,9,3,-0.137037037,-0.101296296
11,0.33,4,9,4,-0.156925926,-0.088296296
11,0.33,4,9,5,-0.186148148,-0.072740741
11,0.33,4,17,1,-0.353074074,-0.287111111
11,0.33,4,17,2,-0.337518519,-0.251888889
11,0.33,4,17,3,-0.256111111,-0.180851852
11,0.33,4,17,4,-0.242148148,-0.165814815
11,0.33,4,17,5,-0.226074074,-0.136037037
11,0.33,4,25,1,-0.32762963,-0.268296296
11,0.33,4,25,2,-0.329148148,-0.26237037
11,0.33,4,25,3,-0.225851852,-0.203777778
11,0.33,4,25,4,-0.210814815,-0.175074074
11,0.33,4,25,5,-0.164037037,-0.139555556
11,0.4,1,1,1,0.313222222,0.420481481
11,0.4,1,1,2,0.314518519,0.348703704
11,0.4,1,1,3,0.285444444,0.262185185
11,0.4,1,1,4,0.153296296,0.170740741
11,0.4,1,1,5,0.053962963,0.109777778
11,0.4,1,9,1,0.441592593,0.515148148
11,0.4,1,9,2,0.363111111,0.431481481
11,0.4,1,9,3,0.320296296,0.34462963
11,0.4,1,9,4,0.217,0.237407407
11,0.4,1,9,5,0.118074074,0.166
11,0.4,1,17,1,0.607518519,0.527148148
11,0.4,1,17,2,0.503259259,0.441037037
11,0.4,1,17,3,0.350740741,0.325777778
11,0.4,1,17,4,0.282148148,0.228851852
11,0.4,1,17,5,0.149592593,0.137185185
11,0.4,1,25,1,0.655111111,0.56437037
11,0.4,1,25,2,0.541296296,0.510222222
11,0.4,1,25,3,0.406333333,0.399
11,0.4,1,25,4,0.326259259,0.302296296
11,0.4,1,25,5,0.231925926,0.225592593
11,0.4,2,1,1,-0.049703704,0.00037037
11,0.4,2,1,2,-0.002444444,0.058259259
11,0.4,2,1,3,0.053851852,0.089074074
11,0.4,2,1,4,-0.010074074,0.049407407
11,0.4,2,1,5,-0.064851852,0.024777778
11,0.4,2,9,1,-0.184518519,-0.104666667
11,0.4,2,9,2,-0.125925926,-0.062333333
